store_nbr,item_nbr,family,total_demand,average_daily_demand,demand_std,active_sales_days,sales_frequency,coefficient_of_variation,abc_class,safety_stock,reorder_point,replenishment_risk
25,310647,BREAD/BAKERY,956.0,2.41,1.5,397,0.6706,0.6224066390041494,C,6.56,23.42,Low Risk
25,1317094,GROCERY I,433.0,2.16,1.89,200,0.3378,0.8749999999999999,C,8.27,23.42,Low Risk
25,1145597,BEVERAGES,402.0,2.25,1.76,179,0.3024,0.7822222222222223,C,7.7,23.42,Low Risk
45,2123750,GROCERY I,12.0,2.4,1.52,5,0.0084,0.6333333333333334,C,6.62,23.42,Low Risk
25,559680,GROCERY I,646.0,2.32,1.65,279,0.4713,0.7112068965517242,C,7.2,23.41,Low Risk
25,1975584,GROCERY I,147.0,2.37,1.56,62,0.1047,0.6582278481012658,C,6.81,23.41,Low Risk
49,1076335,GROCERY I,849.0,2.42,1.48,351,0.5929,0.6115702479338843,C,6.47,23.4,Low Risk
25,830797,GROCERY I,894.0,2.35,1.59,381,0.6436,0.676595744680851,C,6.95,23.38,Low Risk
25,1920117,GROCERY I,419.0,2.29,1.68,183,0.3091,0.7336244541484715,C,7.35,23.38,Low Risk
44,1079214,CLEANING,974.0,2.22,1.79,438,0.7399,0.8063063063063063,C,7.8,23.37,Low Risk
25,470760,CLEANING,483.0,2.26,1.73,214,0.3615,0.7654867256637169,C,7.57,23.37,Low Risk
49,1345067,GROCERY I,1043.0,2.33,1.62,448,0.7568,0.6952789699570816,C,7.06,23.36,Low Risk
49,2010519,GROCERY I,871.0,2.27,1.71,384,0.6486,0.7533039647577092,C,7.48,23.36,Low Risk
49,1463602,BEVERAGES,963.0,2.38,1.54,405,0.6841,0.6470588235294118,C,6.71,23.35,Low Risk
25,224081,CLEANING,530.0,2.26,1.72,234,0.3953,0.7610619469026549,C,7.5,23.35,Low Risk
25,1242667,GROCERY I,851.0,2.31,1.64,368,0.6216,0.7099567099567099,C,7.15,23.34,Low Risk
47,2030002,GROCERY I,614.0,2.33,1.62,264,0.4459,0.6952789699570816,C,7.06,23.34,Low Risk
25,1079220,CLEANING,481.0,2.35,1.58,205,0.3463,0.6723404255319149,C,6.91,23.33,Low Risk
47,1464137,BEVERAGES,916.0,2.32,1.62,395,0.6672,0.6982758620689656,C,7.09,23.32,Low Risk
47,1248394,GROCERY I,675.0,2.11,1.96,320,0.5405,0.9289099526066351,C,8.56,23.32,Low Risk
25,1579069,PRODUCE,22.0,2.2,1.81,10,0.0169,0.8227272727272726,C,7.92,23.32,Low Risk
25,2061781,GROCERY I,163.0,2.23,1.76,73,0.1233,0.789237668161435,C,7.68,23.31,Low Risk
49,1345068,GROCERY I,954.0,2.26,1.71,422,0.7128,0.756637168141593,C,7.48,23.3,Low Risk
25,414455,GROCERY I,788.0,2.22,1.78,355,0.5997,0.8018018018018017,C,7.76,23.3,Low Risk
44,1463596,BEVERAGES,923.0,2.31,1.64,400,0.6757,0.7099567099567099,C,7.14,23.29,Low Risk
49,1260238,CLEANING,860.0,2.34,1.59,368,0.6216,0.6794871794871795,C,6.94,23.29,Low Risk
44,514730,GROCERY I,558.0,1.85,2.37,302,0.5101,1.281081081081081,C,10.36,23.29,Low Risk
49,2114566,GROCERY I,61.0,2.35,1.57,26,0.0439,0.6680851063829787,C,6.87,23.29,Low Risk
45,2027090,GROCERY I,1162.0,2.42,1.45,480,0.8108,0.5991735537190083,C,6.33,23.28,Low Risk
25,1919795,DAIRY,880.0,2.33,1.6,378,0.6385,0.6866952789699571,C,6.99,23.28,Low Risk
49,1157699,GROCERY I,778.0,2.2,1.8,353,0.5963,0.8181818181818181,C,7.85,23.27,Low Risk
25,358561,CLEANING,477.0,2.07,2.0,230,0.3885,0.9661835748792271,C,8.75,23.27,Low Risk
49,1390405,GROCERY I,1128.0,2.35,1.56,480,0.8108,0.6638297872340425,C,6.81,23.26,Low Risk
25,750855,GROCERY I,159.0,2.04,2.06,78,0.1318,1.0098039215686274,C,8.99,23.26,Low Risk
44,838844,GROCERY I,61.0,2.44,1.42,25,0.0422,0.5819672131147541,C,6.18,23.26,Low Risk
45,1979200,GROCERY I,772.0,2.32,1.61,333,0.5625,0.6939655172413794,C,7.02,23.25,Low Risk
47,1079258,CLEANING,944.0,2.29,1.65,412,0.6959,0.7205240174672488,C,7.2,23.24,Low Risk
49,1946325,GROCERY I,859.0,2.14,1.9,402,0.6791,0.8878504672897195,C,8.28,23.24,Low Risk
25,310671,GROCERY I,277.0,2.15,1.88,129,0.2179,0.8744186046511627,C,8.21,23.24,Low Risk
47,872309,GROCERY I,907.0,2.31,1.62,393,0.6639,0.7012987012987013,C,7.07,23.22,Low Risk
25,1463788,BEVERAGES,883.0,2.31,1.62,383,0.647,0.7012987012987013,C,7.08,23.22,Low Risk
25,1959817,CLEANING,738.0,2.38,1.5,310,0.5236,0.6302521008403361,C,6.56,23.22,Low Risk
45,317147,CLEANING,456.0,2.18,1.82,209,0.353,0.8348623853211009,C,7.93,23.21,Low Risk
25,890825,GROCERY I,748.0,2.18,1.82,343,0.5794,0.8348623853211009,C,7.92,23.19,Low Risk
25,1114914,CLEANING,443.0,2.17,1.83,204,0.3446,0.8433179723502304,C,7.97,23.17,Low Risk
25,1986680,BEVERAGES,212.0,2.36,1.53,90,0.152,0.6483050847457628,C,6.68,23.17,Low Risk
45,2049304,GROCERY I,111.0,2.41,1.44,46,0.0777,0.5975103734439834,C,6.28,23.17,Low Risk
25,346066,GROCERY I,403.0,2.2,1.78,183,0.3091,0.8090909090909091,C,7.75,23.16,Low Risk
47,2010487,GROCERY I,1050.0,2.39,1.48,440,0.7432,0.6192468619246861,C,6.44,23.15,Low Risk
44,1260241,GROCERY I,738.0,2.16,1.83,341,0.576,0.8472222222222222,C,8.0,23.15,Low Risk
45,2043198,BEVERAGES,302.0,2.31,1.61,131,0.2213,0.696969696969697,C,7.02,23.15,Low Risk
49,1975468,GROCERY I,564.0,1.97,2.14,286,0.4831,1.086294416243655,C,9.32,23.13,Low Risk
49,953420,GROCERY I,455.0,1.98,2.12,230,0.3885,1.0707070707070707,C,9.26,23.11,Low Risk
44,1915102,GROCERY I,488.0,2.12,1.89,230,0.3885,0.891509433962264,C,8.24,23.1,Low Risk
25,311954,CLEANING,599.0,2.18,1.8,275,0.4645,0.8256880733944953,C,7.84,23.09,Low Risk
25,683721,GROCERY I,804.0,2.27,1.64,354,0.598,0.7224669603524229,C,7.17,23.07,Low Risk
25,1239800,DAIRY,772.0,2.34,1.53,330,0.5574,0.6538461538461539,C,6.68,23.05,Low Risk
25,1993195,GROCERY I,428.0,2.21,1.74,194,0.3277,0.7873303167420814,C,7.61,23.05,Low Risk
25,1958218,BEVERAGES,296.0,2.11,1.89,140,0.2365,0.8957345971563981,C,8.25,23.05,Low Risk
44,1975584,GROCERY I,845.0,2.15,1.83,393,0.6639,0.8511627906976745,C,7.99,23.04,Low Risk
25,911989,CLEANING,334.0,2.3,1.58,145,0.2449,0.6869565217391305,C,6.91,23.03,Low Risk
25,155607,GROCERY I,905.0,2.3,1.58,393,0.6639,0.6869565217391305,C,6.89,23.01,Low Risk
25,215896,GROCERY I,727.0,2.27,1.63,320,0.5405,0.7180616740088105,C,7.11,23.01,Low Risk
47,1463707,BEVERAGES,1025.0,2.32,1.55,442,0.7466,0.6681034482758621,C,6.75,22.98,Low Risk
49,1243814,BEVERAGES,745.0,2.17,1.79,344,0.5811,0.8248847926267282,C,7.82,22.98,Low Risk
45,1466039,BEVERAGES,698.0,2.09,1.91,334,0.5642,0.9138755980861244,C,8.35,22.98,Low Risk
25,164088,DAIRY,830.0,2.27,1.61,365,0.6166,0.709251101321586,C,7.05,22.97,Low Risk
25,1464071,BEVERAGES,660.0,2.2,1.73,300,0.5068,0.7863636363636363,C,7.57,22.97,Low Risk
44,1009946,GROCERY I,526.0,2.16,1.79,243,0.4105,0.8287037037037037,C,7.8,22.96,Low Risk
25,1460021,CLEANING,943.0,2.33,1.52,405,0.6841,0.6523605150214592,C,6.64,22.94,Low Risk
49,1320708,GROCERY I,151.0,2.29,1.59,66,0.1115,0.6943231441048036,C,6.92,22.94,Low Risk
25,314393,CLEANING,801.0,2.22,1.69,361,0.6098,0.7612612612612611,C,7.4,22.93,Low Risk
44,1989346,GROCERY I,747.0,2.33,1.51,320,0.5405,0.648068669527897,C,6.59,22.93,Low Risk
49,570922,CLEANING,1133.0,2.4,1.41,473,0.799,0.5875,C,6.14,22.91,Low Risk
45,108079,GROCERY I,1068.0,2.33,1.51,458,0.7736,0.648068669527897,C,6.58,22.91,Low Risk
44,1354385,GROCERY I,865.0,2.22,1.69,390,0.6588,0.7612612612612611,C,7.39,22.91,Low Risk
25,271479,DAIRY,687.0,2.27,1.6,302,0.5101,0.7048458149779736,C,6.98,22.91,Low Risk
25,369432,GROCERY I,618.0,2.28,1.59,271,0.4578,0.6973684210526316,C,6.94,22.9,Low Risk
25,1463765,BEVERAGES,305.0,2.02,2.0,151,0.2551,0.9900990099009901,C,8.74,22.88,Low Risk
25,1324845,CLEANING,816.0,2.24,1.64,364,0.6149,0.732142857142857,C,7.18,22.87,Low Risk
49,1946668,GROCERY I,753.0,2.26,1.61,333,0.5625,0.7123893805309736,C,7.04,22.87,Low Risk
25,1239906,DAIRY,928.0,2.34,1.48,396,0.6689,0.6324786324786326,C,6.45,22.86,Low Risk
49,1057515,CLEANING,1096.0,2.36,1.45,464,0.7838,0.614406779661017,C,6.32,22.85,Low Risk
49,1047705,BEVERAGES,837.0,2.27,1.59,368,0.6216,0.7004405286343612,C,6.93,22.85,Low Risk
44,1018516,GROCERY I,803.0,2.19,1.72,366,0.6182,0.7853881278538812,C,7.49,22.85,Low Risk
25,1501544,PRODUCE,667.0,2.15,1.78,310,0.5236,0.8279069767441861,C,7.79,22.85,Low Risk
25,1977887,DAIRY,623.0,2.27,1.59,274,0.4628,0.7004405286343612,C,6.93,22.85,Low Risk
25,1390351,GROCERY I,556.0,2.08,1.89,267,0.451,0.908653846153846,C,8.26,22.84,Low Risk
25,1395693,GROCERY I,262.0,2.34,1.48,112,0.1892,0.6324786324786326,C,6.46,22.84,Low Risk
25,2089339,GROCERY I,186.0,2.3,1.54,81,0.1368,0.6695652173913044,C,6.74,22.82,Low Risk
47,1047743,BEVERAGES,364.0,2.08,1.89,175,0.2956,0.908653846153846,C,8.25,22.81,Low Risk
44,1289417,GROCERY I,1090.0,2.32,1.5,469,0.7922,0.646551724137931,C,6.53,22.8,Low Risk
25,867850,CLEANING,416.0,2.35,1.45,177,0.299,0.6170212765957447,C,6.35,22.8,Low Risk
25,1930065,GROCERY I,187.0,2.23,1.65,84,0.1419,0.7399103139013452,C,7.21,22.8,Low Risk
45,511397,GROCERY I,811.0,2.14,1.79,379,0.6402,0.836448598130841,C,7.82,22.79,Low Risk
25,1324668,GROCERY I,554.0,2.03,1.97,273,0.4611,0.9704433497536946,C,8.58,22.79,Low Risk
49,1464258,BEVERAGES,877.0,2.16,1.75,406,0.6858,0.8101851851851851,C,7.66,22.78,Low Risk
25,1117663,GROCERY I,640.0,2.25,1.62,285,0.4814,0.7200000000000001,C,7.06,22.78,Low Risk
25,1117662,BEVERAGES,394.0,2.32,1.5,170,0.2872,0.646551724137931,C,6.55,22.78,Low Risk
45,1086172,GROCERY I,567.0,1.98,2.05,287,0.4848,1.0353535353535352,C,8.93,22.76,Low Risk
25,636846,GROCERY I,316.0,1.76,2.4,180,0.3041,1.3636363636363635,C,10.47,22.76,Low Risk
45,1988467,CLEANING,478.0,2.13,1.79,224,0.3784,0.8403755868544601,C,7.81,22.75,Low Risk
45,910928,GROCERY I,432.0,2.23,1.64,194,0.3277,0.7354260089686099,C,7.17,22.75,Low Risk
45,1152017,CLEANING,1015.0,2.32,1.49,437,0.7382,0.6422413793103449,C,6.48,22.74,Low Risk
25,1987120,GROCERY I,522.0,2.24,1.62,233,0.3936,0.7232142857142857,C,7.06,22.74,Low Risk
25,1975527,GROCERY I,230.0,1.93,2.11,119,0.201,1.093264248704663,C,9.21,22.74,Low Risk
25,1239847,DAIRY,831.0,2.3,1.52,361,0.6098,0.6608695652173914,C,6.62,22.73,Low Risk
25,1168717,GROCERY I,781.0,2.23,1.63,350,0.5912,0.7309417040358744,C,7.11,22.73,Low Risk
47,1418484,CLEANING,579.0,2.19,1.69,264,0.4459,0.771689497716895,C,7.38,22.73,Low Risk
49,1944889,BEVERAGES,467.0,2.15,1.76,217,0.3666,0.8186046511627907,C,7.67,22.73,Low Risk
25,508069,CLEANING,568.0,2.19,1.69,259,0.4375,0.771689497716895,C,7.37,22.72,Low Risk
45,716241,CLEANING,1117.0,2.32,1.49,482,0.8142,0.6422413793103449,C,6.49,22.71,Low Risk
25,1717663,PRODUCE,1150.003,2.33,1.46,493,0.8328,0.6266094420600858,C,6.37,22.7,Low Risk
44,1970207,GROCERY I,694.0,2.22,1.64,313,0.5287,0.7387387387387386,C,7.18,22.7,Low Risk
45,1091333,GROCERY I,296.0,1.86,2.21,159,0.2686,1.1881720430107525,C,9.67,22.7,Low Risk
25,1466049,BEVERAGES,565.0,1.94,2.08,291,0.4916,1.0721649484536082,C,9.09,22.68,Low Risk
49,1243816,BEVERAGES,840.0,2.23,1.62,377,0.6368,0.7264573991031391,C,7.08,22.67,Low Risk
25,155600,GROCERY I,685.0,2.22,1.62,308,0.5203,0.7297297297297297,C,7.09,22.66,Low Risk
25,1149225,CLEANING,398.0,2.15,1.74,185,0.3125,0.8093023255813954,C,7.6,22.66,Low Risk
44,2114752,GROCERY I,12.0,2.4,1.34,5,0.0084,0.5583333333333333,C,5.86,22.66,Low Risk
47,1213906,CLEANING,911.0,2.27,1.55,401,0.6774,0.6828193832599119,C,6.75,22.65,Low Risk
49,1971461,DAIRY,925.0,2.3,1.5,402,0.6791,0.6521739130434783,C,6.53,22.64,Low Risk
25,467808,CLEANING,568.0,2.15,1.73,264,0.4459,0.8046511627906977,C,7.57,22.63,Low Risk
45,2054300,GROCERY I,45.0,2.37,1.38,19,0.0321,0.5822784810126581,C,6.04,22.62,Low Risk
25,789223,CLEANING,358.0,2.12,1.78,169,0.2855,0.8396226415094339,C,7.77,22.59,Low Risk
47,454593,GROCERY I,849.0,2.21,1.63,384,0.6486,0.7375565610859728,C,7.1,22.57,Low Risk
25,575863,GROCERY I,727.0,2.22,1.62,328,0.5541,0.7297297297297297,C,7.05,22.57,Low Risk
25,1353969,CLEANING,249.0,2.24,1.57,111,0.1875,0.7008928571428571,C,6.87,22.57,Low Risk
49,1102976,BEVERAGES,35.0,2.5,1.16,14,0.0236,0.46399999999999997,C,5.07,22.57,Low Risk
49,1302670,CLEANING,450.0,2.12,1.76,212,0.3581,0.830188679245283,C,7.7,22.56,Low Risk
25,2010419,GROCERY I,204.0,2.1,1.79,97,0.1639,0.8523809523809524,C,7.83,22.55,Low Risk
47,428488,CLEANING,1004.0,2.28,1.51,441,0.7449,0.662280701754386,C,6.61,22.54,Low Risk
45,502224,GROCERY I,712.0,2.13,1.76,335,0.5659,0.8262910798122066,C,7.66,22.54,Low Risk
47,1177984,GROCERY I,793.0,2.31,1.46,344,0.5811,0.6320346320346321,C,6.38,22.52,Low Risk
49,1121513,CLEANING,1076.0,2.31,1.45,466,0.7872,0.6277056277056277,C,6.35,22.51,Low Risk
25,264299,CLEANING,746.0,2.17,1.67,343,0.5794,0.7695852534562212,C,7.28,22.51,Low Risk
47,416252,GROCERY I,144.0,1.64,2.53,88,0.1486,1.5426829268292683,C,11.06,22.51,Low Risk
25,2011399,GROCERY I,826.0,2.23,1.58,371,0.6267,0.7085201793721974,C,6.91,22.49,Low Risk
25,2010359,GROCERY I,287.0,1.95,2.02,147,0.2483,1.035897435897436,C,8.83,22.49,Low Risk
44,2026369,GROCERY I,157.0,2.18,1.66,72,0.1216,0.7614678899082568,C,7.23,22.49,Low Risk
49,570870,GROCERY I,847.0,2.25,1.53,376,0.6351,0.68,C,6.7,22.47,Low Risk
45,586824,CLEANING,1060.0,2.35,1.38,452,0.7635,0.5872340425531914,C,6.04,22.46,Low Risk
25,584188,MEATS,974.863,2.27,1.51,430,0.7264,0.6651982378854625,C,6.59,22.46,Low Risk
45,173113,DAIRY,1213.0,2.34,1.39,519,0.8767,0.594017094017094,C,6.09,22.45,Low Risk
49,1466826,GROCERY I,1055.0,2.32,1.42,454,0.7669,0.6120689655172414,C,6.18,22.45,Low Risk
25,559494,BREAD/BAKERY,836.0,2.25,1.54,372,0.6284,0.6844444444444444,C,6.72,22.45,Low Risk
47,1464302,BEVERAGES,523.0,2.1,1.77,249,0.4206,0.8428571428571429,C,7.74,22.45,Low Risk
47,2054300,GROCERY I,57.0,2.28,1.49,25,0.0422,0.6535087719298246,C,6.49,22.45,Low Risk
25,1324670,GROCERY I,701.0,2.23,1.57,315,0.5321,0.7040358744394619,C,6.86,22.44,Low Risk
44,464907,GROCERY I,781.0,2.1,1.77,372,0.6284,0.8428571428571429,C,7.73,22.43,Low Risk
25,584026,MEATS,997.346,2.29,1.46,435,0.7348,0.6375545851528384,C,6.36,22.41,Low Risk
49,1923218,GROCERY I,687.0,2.12,1.73,324,0.5473,0.8160377358490566,C,7.55,22.39,Low Risk
25,964753,GROCERY I,516.0,2.16,1.67,239,0.4037,0.773148148148148,C,7.28,22.39,Low Risk
44,1047707,BEVERAGES,699.0,2.13,1.71,328,0.5541,0.8028169014084507,C,7.46,22.38,Low Risk
44,1455886,BEVERAGES,862.0,2.27,1.49,380,0.6419,0.6563876651982379,C,6.49,22.37,Low Risk
25,1920141,GROCERY I,573.0,2.11,1.75,272,0.4595,0.8293838862559242,C,7.62,22.37,Low Risk
49,1993879,BEVERAGES,245.0,2.13,1.71,115,0.1943,0.8028169014084507,C,7.46,22.37,Low Risk
25,890375,GROCERY I,587.0,2.24,1.53,262,0.4426,0.6830357142857142,C,6.66,22.35,Low Risk
44,1047709,BEVERAGES,645.0,2.26,1.5,286,0.4831,0.6637168141592921,C,6.54,22.33,Low Risk
49,641627,GROCERY I,263.0,2.14,1.69,123,0.2078,0.7897196261682242,C,7.36,22.33,Low Risk
49,1977486,BEVERAGES,511.0,2.25,1.5,227,0.3834,0.6666666666666666,C,6.55,22.31,Low Risk
44,830625,CLEANING,764.0,2.12,1.7,360,0.6081,0.8018867924528301,C,7.44,22.3,Low Risk
44,265672,GROCERY I,643.0,1.98,1.93,325,0.549,0.9747474747474747,C,8.44,22.29,Low Risk
25,1239788,DAIRY,582.0,2.03,1.85,287,0.4848,0.9113300492610839,C,8.1,22.29,Low Risk
25,1686665,PRODUCE,331.0,2.21,1.57,150,0.2534,0.7104072398190046,C,6.85,22.29,Low Risk
49,687549,GROCERY I,771.0,2.15,1.66,359,0.6064,0.772093023255814,C,7.23,22.27,Low Risk
25,1914782,DAIRY,694.0,2.18,1.6,318,0.5372,0.7339449541284404,C,6.99,22.27,Low Risk
25,218726,CLEANING,238.0,2.14,1.66,111,0.1875,0.7757009345794391,C,7.25,22.26,Low Risk
45,682321,CLEANING,982.0,2.24,1.5,438,0.7399,0.6696428571428571,C,6.56,22.25,Low Risk
44,636846,GROCERY I,899.0,2.18,1.6,412,0.6959,0.7339449541284404,C,6.98,22.25,Low Risk
25,1116370,GROCERY I,747.0,2.18,1.59,342,0.5777,0.7293577981651376,C,6.94,22.23,Low Risk
49,1957773,GROCERY I,625.0,2.17,1.61,288,0.4865,0.7419354838709679,C,7.04,22.23,Low Risk
49,1965457,GROCERY I,640.0,2.19,1.58,292,0.4932,0.7214611872146119,C,6.88,22.22,Low Risk
25,1421156,BEVERAGES,373.0,2.32,1.38,161,0.272,0.5948275862068966,C,6.01,22.22,Low Risk
45,1400329,CLEANING,870.0,2.17,1.61,401,0.6774,0.7419354838709679,C,7.02,22.21,Low Risk
25,2011872,GROCERY I,470.0,2.19,1.58,215,0.3632,0.7214611872146119,C,6.91,22.21,Low Risk
49,1178697,CLEANING,388.0,2.16,1.63,180,0.3041,0.7546296296296295,C,7.12,22.21,Low Risk
25,876223,GROCERY I,343.0,2.17,1.6,158,0.2669,0.7373271889400922,C,7.01,22.2,Low Risk
45,2010702,GROCERY I,239.0,2.12,1.69,113,0.1909,0.7971698113207547,C,7.4,22.2,Low Risk
25,1302670,CLEANING,224.0,2.13,1.66,105,0.1774,0.7793427230046949,C,7.27,22.2,Low Risk
25,1695932,PRODUCE,137.387,2.15,1.64,64,0.1081,0.7627906976744185,C,7.17,22.2,Low Risk
25,1463566,BEVERAGES,555.0,1.98,1.91,280,0.473,0.9646464646464646,C,8.32,22.19,Low Risk
47,2026369,GROCERY I,49.0,2.23,1.51,22,0.0372,0.6771300448430493,C,6.59,22.18,Low Risk
25,364834,GROCERY I,745.0,2.17,1.6,343,0.5794,0.7373271889400922,C,6.97,22.17,Low Risk
25,1038962,BREAD/BAKERY,22.0,2.2,1.55,10,0.0169,0.7045454545454545,C,6.76,22.16,Low Risk
25,1726002,PRODUCE,1019.485,2.15,1.63,475,0.8024,0.7581395348837209,C,7.11,22.14,Low Risk
25,2007117,DAIRY,686.0,2.16,1.61,318,0.5372,0.7453703703703703,C,7.04,22.14,Low Risk
25,1967660,GROCERY I,538.0,2.06,1.77,261,0.4409,0.8592233009708737,C,7.71,22.14,Low Risk
25,1239887,DAIRY,915.0,2.23,1.5,411,0.6943,0.672645739910314,C,6.55,22.13,Low Risk
44,312596,GROCERY I,861.0,2.19,1.56,394,0.6655,0.7123287671232877,C,6.83,22.13,Low Risk
25,668754,CLEANING,687.0,2.18,1.57,315,0.5321,0.7201834862385321,C,6.87,22.13,Low Risk
25,1445281,GROCERY I,382.0,2.18,1.57,175,0.2956,0.7201834862385321,C,6.85,22.13,Low Risk
25,562568,GROCERY I,266.0,2.09,1.71,127,0.2145,0.8181818181818182,C,7.47,22.13,Low Risk
25,1958262,GROCERY I,180.0,2.02,1.82,89,0.1503,0.900990099009901,C,7.95,22.11,Low Risk
44,570870,GROCERY I,795.0,2.25,1.45,353,0.5963,0.6444444444444444,C,6.32,22.09,Low Risk
45,1418259,CLEANING,1009.0,2.26,1.43,446,0.7534,0.6327433628318584,C,6.24,22.08,Low Risk
25,584027,MEATS,971.479,2.24,1.46,433,0.7314,0.6517857142857142,C,6.35,22.06,Low Risk
45,847569,GROCERY I,855.0,2.24,1.46,382,0.6453,0.6517857142857142,C,6.39,22.05,Low Risk
49,847569,GROCERY I,527.0,1.92,1.98,275,0.4645,1.03125,C,8.64,22.05,Low Risk
44,1988467,CLEANING,482.0,2.1,1.69,230,0.3885,0.8047619047619047,C,7.38,22.05,Low Risk
25,1150954,BEVERAGES,417.0,2.12,1.65,197,0.3328,0.7783018867924527,C,7.22,22.04,Low Risk
25,413987,CLEANING,691.0,2.17,1.56,318,0.5372,0.7188940092165899,C,6.82,22.03,Low Risk
25,1961161,PRODUCE,101.0,2.24,1.45,45,0.076,0.6473214285714285,C,6.32,22.03,Low Risk
49,1946311,GROCERY I,781.0,2.16,1.58,362,0.6115,0.7314814814814815,C,6.9,22.0,Low Risk
45,1321336,GROCERY I,591.0,2.3,1.35,257,0.4341,0.5869565217391305,C,5.9,22.0,Low Risk
49,1248464,GROCERY I,523.0,2.11,1.66,248,0.4189,0.7867298578199052,C,7.23,22.0,Low Risk
25,1958189,BEVERAGES,500.0,1.98,1.86,252,0.4257,0.9393939393939394,C,8.11,22.0,Low Risk
44,1969675,GROCERY I,553.0,2.14,1.6,258,0.4358,0.7476635514018691,C,6.97,21.98,Low Risk
47,692106,CLEANING,867.0,2.1,1.67,413,0.6976,0.7952380952380952,C,7.27,21.97,Low Risk
44,358096,GROCERY I,1060.0,2.26,1.41,469,0.7922,0.6238938053097345,C,6.14,21.96,Low Risk
47,96995,GROCERY I,250.0,2.23,1.45,112,0.1892,0.6502242152466368,C,6.34,21.96,Low Risk
25,105693,GROCERY I,171.0,1.92,1.95,89,0.1503,1.015625,C,8.51,21.96,Low Risk
49,173113,DAIRY,1124.0,2.29,1.35,490,0.8277,0.5895196506550219,C,5.89,21.95,Low Risk
49,570869,GROCERY I,864.0,2.24,1.44,386,0.652,0.6428571428571428,C,6.29,21.95,Low Risk
25,1958268,GROCERY I,316.0,2.12,1.63,149,0.2517,0.7688679245283018,C,7.1,21.95,Low Risk
47,1093786,GROCERY I,799.0,2.14,1.6,374,0.6318,0.7476635514018691,C,6.98,21.94,Low Risk
47,2045533,GROCERY I,445.0,2.26,1.4,197,0.3328,0.6194690265486725,C,6.12,21.94,Low Risk
25,2029457,BEVERAGES,204.0,1.84,2.08,111,0.1875,1.1304347826086956,C,9.07,21.94,Low Risk
45,1946311,GROCERY I,894.0,2.2,1.49,406,0.6858,0.6772727272727272,C,6.52,21.93,Low Risk
44,872308,GROCERY I,312.0,2.03,1.77,154,0.2601,0.8719211822660099,C,7.75,21.93,Low Risk
45,2017241,CLEANING,304.0,2.0,1.82,152,0.2568,0.91,C,7.93,21.93,Low Risk
25,315279,GROCERY I,98.0,2.04,1.75,48,0.0811,0.8578431372549019,C,7.64,21.93,Low Risk
25,1447815,CLEANING,410.0,2.03,1.77,202,0.3412,0.8719211822660099,C,7.72,21.92,Low Risk
44,1464256,BEVERAGES,479.0,1.98,1.84,242,0.4088,0.9292929292929294,C,8.05,21.9,Low Risk
44,1114754,CLEANING,143.0,1.77,2.19,81,0.1368,1.2372881355932204,C,9.55,21.9,Low Risk
44,1175993,GROCERY I,501.0,1.9,1.96,263,0.4443,1.0315789473684212,C,8.56,21.89,Low Risk
47,1466039,BEVERAGES,482.0,1.94,1.9,248,0.4189,0.979381443298969,C,8.28,21.89,Low Risk
44,1135438,GROCERY I,794.0,2.14,1.58,371,0.6267,0.7383177570093458,C,6.9,21.88,Low Risk
49,214859,CLEANING,637.0,2.05,1.72,310,0.5236,0.8390243902439025,C,7.49,21.88,Low Risk
44,1422036,GROCERY I,441.0,1.98,1.84,223,0.3767,0.9292929292929294,C,8.03,21.87,Low Risk
44,668754,CLEANING,1074.0,2.23,1.43,481,0.8125,0.6412556053811659,C,6.23,21.86,Low Risk
25,841614,CLEANING,689.0,2.16,1.54,319,0.5389,0.7129629629629629,C,6.74,21.86,Low Risk
44,329361,GROCERY I,606.0,2.1,1.63,288,0.4865,0.7761904761904761,C,7.12,21.85,Low Risk
44,1093786,GROCERY I,465.0,2.08,1.68,224,0.3784,0.8076923076923076,C,7.31,21.84,Low Risk
25,1458850,DAIRY,931.0,2.23,1.42,417,0.7044,0.6367713004484304,C,6.2,21.83,Low Risk
25,996600,GROCERY I,154.0,2.2,1.47,70,0.1182,0.6681818181818181,C,6.42,21.82,Low Risk
25,890372,GROCERY I,768.0,2.19,1.49,351,0.5929,0.680365296803653,C,6.49,21.81,Low Risk
25,876225,GROCERY I,161.0,2.12,1.6,76,0.1284,0.7547169811320755,C,6.98,21.81,Low Risk
47,212550,GROCERY I,874.0,2.22,1.43,393,0.6639,0.644144144144144,C,6.22,21.79,Low Risk
25,1148719,GROCERY I,681.0,2.0,1.78,340,0.5743,0.89,C,7.76,21.78,Low Risk
49,1178696,CLEANING,488.0,2.19,1.48,223,0.3767,0.6757990867579908,C,6.46,21.78,Low Risk
25,1345337,DAIRY,375.0,2.17,1.51,173,0.2922,0.695852534562212,C,6.61,21.78,Low Risk
44,2011450,GROCERY I,183.0,1.81,2.08,101,0.1706,1.149171270718232,C,9.09,21.77,Low Risk
44,819194,GROCERY I,1048.0,2.23,1.41,470,0.7939,0.632286995515695,C,6.15,21.76,Low Risk
44,627887,GROCERY I,866.0,2.19,1.47,395,0.6672,0.6712328767123288,C,6.42,21.76,Low Risk
45,876225,GROCERY I,222.0,2.0,1.78,111,0.1875,0.89,C,7.76,21.76,Low Risk
25,634009,MEATS,793.755,2.2,1.46,361,0.6098,0.6636363636363636,C,6.36,21.75,Low Risk
